stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
stop_point:8727140:810:B,,GARE DE DRANCY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.455133,48.932872,3,,0,stop_area:8727140,,,1,
stop_point:8727139:810:B,,GARE DU BOURGET,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.425776,48.930884,3,,0,stop_area:8727139,,,1,
stop_point:8727130:810:B,,GARE DE LA COURNEUVE AUBERVILLIERS,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.38466,48.923772,3,,0,stop_area:8727130,,,1,
stop_point:8716479:810:B,,GARE DE LA PLAINE STADE DE FRANCE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.362645,48.91826,2,,0,stop_area:8716479,,,1,
stop_point:8727102:810:B,,GARE DU NORD RER,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.35734,48.879455,1,,0,stop_area:8727100,,,1,
stop_point:8775860:810:B,,CHATELET LES HALLES,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.346994,48.861823,1,,0,stop_area:8775860,,,1,
stop_point:8778543:810:B,,SAINT-MICHEL-NOTRE-DAME,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.343819,48.853447,1,,0,stop_area:8754731,,,1,
stop_point:8775861:810:B,,LUXEMBOURG,,2.340564,48.847012,1,,0,stop_area:8775861,,,0,
stop_point:8775862:810:B,,PORT ROYAL,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.336669,48.839831,1,,0,stop_area:8775862,,,1,
stop_point:8775863:810:B,,DENFERT ROCHEREAU,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.332503,48.834295,1,,0,stop_area:8775863,,,1,
stop_point:8775864:810:B,,CITE UNIVERSITAIRE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.338956,48.821083,1,,0,stop_area:8775864,,,1,
stop_point:8775865:810:B,,GARE DE GENTILLY,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.341011,48.815169,2,,0,stop_area:8775865,,,1,
stop_point:8775866:810:B,,GARE DE LAPLACE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.333853,48.807476,2,,0,stop_area:8775866,,,1,
stop_point:8775867:810:B,,GARE D'ARCUEIL CACHAN,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.327908,48.798281,3,,0,stop_area:8775867,,,1,
stop_point:8775868:810:B,,GARE DE BAGNEUX,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.321012,48.793211,3,,0,stop_area:8775868,,,1,
stop_point:8775869:810:B,,GARE DE BOURG LA REINE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.31306,48.780123,3,,0,stop_area:8775869,,,1,
stop_point:8775870:810:B,,GARE DE SCEAUX,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.297188,48.781413,3,,0,stop_area:8775870,,,1,
stop_point:8775871:810:B,,GARE DE FONTENAY AUX ROSES,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.291987,48.78755,3,,0,stop_area:8775871,,,1,
stop_point:8775872:810:B,,GARE DE ROBINSON,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.281549,48.78004,3,,0,stop_area:8775872,,,1,
stop_point:8775874:810:B,,GARE DE LA CROIX DE BERNY FRESNES,,2.304884,48.762433,3,,0,stop_area:8775874,,,0,
stop_point:8775875:810:B,,GARE D'ANTONY,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.300974,48.754657,3,,0,stop_area:8775875,,,1,
stop_point:8775879:810:B,,GARE DE MASSY PALAISEAU RER B,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.258975,48.724274,4,,0,stop_area:8739357,,,1,
stop_point:8775880:810:B,,GARE DE PALAISEAU,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.246502,48.71783,4,,0,stop_area:8775880,,,1,
stop_point:8775881:810:B,,GARE DE PALAISEAU VILLEBON,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.237203,48.707674,4,,0,stop_area:8775881,,,1,
stop_point:8775882:810:B,,GARE DE LOZERE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.211606,48.706122,4,,0,stop_area:8775882,,,1,
stop_point:8775883:810:B,,GARE DU GUICHET,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.191361,48.704912,5,,0,stop_area:8775883,,,1,
stop_point:8775884:810:B,,GARE D'ORSAY VILLE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.182175,48.697692,5,,0,stop_area:8775884,,,1,
stop_point:8775885:810:B,,GARE DE BURES SUR YVETTE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.163062,48.695804,5,,0,stop_area:8775885,,,1,
stop_point:8775886:810:B,,GARE DE LA HACQUINIERE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.153181,48.694765,5,,0,stop_area:8775886,,,1,
stop_point:8775887:810:B,,GARE DE GIF SUR YVETTE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.136697,48.69837,5,,0,stop_area:8775887,,,1,
stop_point:8775888:810:B,,GARE DE COURCELLE SUR YVETTE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.099045,48.700943,5,,0,stop_area:8775888,,,1,
stop_point:8775889:810:B,,GARE DE ST REMY LES CHEVREUSE,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.070763,48.702887,5,,0,stop_area:8775889,,,1,
stop_point:8759492:810:B,,GARE DU NORD NOCTILIEN,,2.357926,48.880722,1,,0,stop_area:8727100,,,0,
stop_point:8759118:810:B,,GARE DE L'EST NOCTILIEN,,2.358033,48.876112,1,,0,stop_area:8711300,,,0,
stop_point:8700147:810:B,,AEROPORT CDG 2 TGV,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.571096,49.003947,5,,0,stop_area:8700147,,,1,
stop_point:8727103:810:B,,GARE DU NORD SURFACE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.35734,48.879455,1,,0,stop_area:8727100,,,1,
stop_point:8775873:810:B,,GARE DE PARC DE SCEAUX,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.31006,48.770658,4,,0,stop_area:8775873,,,1,
stop_point:8775876:810:B,,GARE DE FONTAINE MICHALON,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.296592,48.743186,4,,0,stop_area:8775876,,,1,
stop_point:8775877:810:B,,GARE DES BACONNETS,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.287463,48.739579,4,,0,stop_area:8775877,,,1,
stop_point:8775878:810:B,,GARE DE MASSY VERRIERES RER B,Train accessible par rampe amovible sans réservation. Demander sa mise en place au guichet.,2.273146,48.734781,4,,0,stop_area:8738328,,,1,
stop_point:8727152:810:B,,GARE DE MITRY CLAYE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.642475,48.975766,5,,0,stop_area:8727152,,,1,
stop_point:8727151:810:B,,GARE DE VILLEPARISIS MITRY LE NEUF,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.602633,48.95325,5,,0,stop_area:8727151,,,1,
stop_point:8727143:810:B,,GARE DE VERT GALANT,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.566721,48.94459,4,,0,stop_area:8727143,,,1,
stop_point:8727142:810:B,,GARE DE SEVRAN LIVRY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.534899,48.936064,4,,0,stop_area:8727142,,,1,
stop_point:8711340:800:E,,GARE DE BONDY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.478734,48.894381,3,,0,stop_area:8711340,,,1,
stop_point:8711369:800:E,,GARE DE ROSNY BOIS PERRIER,,2.48057,48.882759,3,,0,stop_area:8711369,,,0,
stop_point:8711370:800:E,,GARE DE ROSNY SOUS BOIS,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.485591,48.870737,3,,0,stop_area:8711370,,,1,
stop_point:8711371:800:E,,GARE DE VAL DE FONTENAY,,2.488102,48.853666,3,,0,stop_area:8711371,,,0,
stop_point:8711374:800:E,,GARE DE NOGENT LE PERREUX,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.494077,48.838721,3,,0,stop_area:8711374,,,1,
stop_point:8711377:800:E,,GARE DES BOULLEREAUX CHAMPIGNY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.512098,48.824927,3,,0,stop_area:8711377,,,1,
stop_point:8711379:800:E,,GARE DE VILLIERS SUR MARNE PLESSIS TREVISE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.542323,48.82318,4,,0,stop_area:8711379,,,1,
stop_point:8711611:800:E,,GARE DE CHELLES GOURNAY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.582501,48.874342,4,,0,stop_area:8711611,,,1,
stop_point:8711352:800:E,,GARE DE CHENAY GAGNY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.552606,48.877258,4,,0,stop_area:8711352,,,1,
stop_point:8711351:800:E,,GARE DE GAGNY,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.526781,48.883278,4,,0,stop_area:8711351,,,1,
stop_point:8711347:800:E,,GARE DU RAINCY VILLEMOMBLE,,2.512056,48.889277,4,,0,stop_area:8711347,,,0,
stop_point:8711321:800:E,,GARE DE NOISY LE SEC,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.45993,48.896703,3,,0,stop_area:8711321,,,1,
stop_point:8711320:800:E,,GARE DE PANTIN,,2.400407,48.897774,2,,0,stop_area:8711320,,,0,
stop_point:8765479:800:E,,GARE DE ROSA PARKS,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.37343,48.896536,1,,0,stop_area:8765479,,,1,
stop_point:8711300:800:E,,GARE DE L EST,,2.358415,48.876777,1,,0,stop_area:8711300,,,0,
stop_point:8728187:800:E,,MAGENTA,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.358812,48.880911,1,,0,stop_area:8728187,,,1,
stop_point:8728189:800:E,,HAUSSMANN ST LAZARE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.328249,48.873534,1,,0,stop_area:8728189,,,1,
stop_point:8711380:800:E,,GARE DES YVRIS NOISY LE GRAND,,2.579795,48.823191,4,,0,stop_area:8711380,,,0,
stop_point:8711604:800:E,,GARE D'EMERAINVILLE PONTAULT COMBAULT,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.617719,48.806004,5,,0,stop_area:8711604,,,1,
stop_point:8711603:800:E,,GARE DE ROISSY EN BRIE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.649849,48.795408,5,,0,stop_area:8711603,,,1,
stop_point:8711602:800:E,,GARE D'OZOIR LA FERRIERE,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.689936,48.770713,5,,0,stop_area:8711602,,,1,
stop_point:8711601:800:E,,GARE DE GRETZ ARMAINVILLIERS,,2.728744,48.745425,5,,0,stop_area:8711601,,,0,
stop_point:8711621:800:E,,GARE DE TOURNAN,Accessible par rampe. Réservation avant la veille au 0970 824 142 (lundi au vendredi de 7h à 20h),2.759396,48.739199,5,,0,stop_area:8711621,,,1,
stop_area:8768100,,GARE DE CORBEIL ESSONNES,,2.472938,48.613754,,,1,,,,0,
stop_area:8768160,,GARE D'ESSONNES ROBINSON,,2.464568,48.605696,,,1,,,,0,
stop_area:8768161,,GARE DE VILLABE,,2.460843,48.593235,,,1,,,,0,
stop_area:8768140,,GARE DE MOULIN GALANT,,2.47298,48.586252,,,1,,,,0,
stop_area:8711610,,GARE DE MEAUX,,2.873926,48.957024,,,1,,,,0,
stop_area:8711632,,GARE D'ESBLY,,2.811498,48.90298,,,1,,,,0,
stop_area:59563,,Créteil-L'Echat (Hôpital Henri Mondor),,2.448595,48.796546,,,1,,,,0,
stop_area:8775837,,GARE DE TORCY,,2.654622,48.838954,,,1,,,,0,
stop_area:8768211,,GARE DE YERRES,,2.483204,48.706926,,,1,,,,0,
stop_area:8754524,,GARE DE JUVISY,,2.383026,48.689846,,,1,,,,0,
stop_area:59841,,AEROPORT D'ORLY,,2.368774,48.729267,,,1,,,,0,
stop_area:8754619,,GARE DE PONT DE RUNGIS,,2.370725,48.74662,,,1,,,,0,
stop_area:59492,,Porte de Saint-Cloud,,2.256308,48.838049,,,1,,,,0,
stop_area:8739156,,Gare de Clamart,,2.272618,48.813824,,,1,,,,0,
stop_area:8727124,,GARE DE ST OUEN,,2.321006,48.904328,,,1,,,,0,
stop_area:59583,,Mairie de Clichy,,2.305311,48.90359,,,1,,,,0,
stop_area:8738108,,Gare de Colombes,,2.258724,48.923652,,,1,,,,0,
stop_area:59010,,PARC DE ST-CLOUD,,2.221688,48.842331,,,1,,,,0,
stop_area:8738235,,Gare de Saint-Cloud,,2.217642,48.845241,,,1,,,,0,
stop_area:59686,,Pointe du Lac,,2.464016,48.768854,,,1,,,,0,
stop_area:8775820,,GARE DE BOISSY ST LEGER,,2.505802,48.753612,,,1,,,,0,
stop_area:8727100,,Gare du Nord,,2.356288,48.879749,,,1,,,,0,
stop_area:8768600,,Gare de Lyon,,2.372695,48.845092,,,1,,,,0,
stop_area:59471,,Faidherbe-Chaligny,,2.383912,48.84936,,,1,,,,0,
stop_area:59259,,Montparnasse-Bienvenue,,2.322926,48.843274,,,1,,,,0,
stop_area:59651,,Glacière,,2.34368,48.830935,,,1,,,,0,
stop_area:59666,,Porte d'Italie,,2.360185,48.818698,,,1,,,,0,
stop_area:59595,,Château de Vincennes,,2.440382,48.844285,,,1,,,,0,
stop_area:59596,,Bérault,,2.429527,48.845377,,,1,,,,0,
stop_area:59491,,Porte de Montreuil,,2.410769,48.853594,,,1,,,,0,
stop_area:59402,,Pyrénées,,2.383636,48.87364,,,1,,,,0,
stop_area:59572,,Château Landon,,2.362442,48.87962,,,1,,,,0,
stop_area:59640,,Goncourt (Hôpital Saint-Louis),,2.370625,48.870468,,,1,,,,0,
stop_area:59325,,Gambetta,,2.398904,48.864986,,,1,,,,0,
stop_area:59526,,Porte de Saint-Ouen,,2.329949,48.897665,,,1,,,,0,
stop_area:59349,,Duroc,,2.316085,48.846847,,,1,,,,0,
stop_area:8711340,,Gare de Bondy,,2.47861,48.894583,,,1,,,,0,
stop_area:8727141,,Gare d'Aulnay sous Bois,,2.494933,48.931928,,,1,,,,0,
stop_area:8754700,,Gare d'Austerlitz,,2.364769,48.84354,,,1,,,,0,
stop_area:59335,,Saint-Marcel,,2.361009,48.839168,,,1,,,,0,
stop_area:8738400,,Gare Saint-Lazare,,2.324916,48.875399,,,1,,,,0,
stop_area:59383,,Chardon-Lagache,,2.266487,48.844849,,,1,,,,0,
stop_area:59342,,Bobigny-Pablo-Picasso,,2.448891,48.907052,,,1,,,,0,
stop_area:59320,,La Courneuve - 8 Mai 1945,,2.410847,48.920687,,,1,,,,0,
stop_area:59316,,Fort d'Aubervilliers,,2.403928,48.914494,,,1,,,,0,
stop_area:8738668,,Gare des Mureaux,,1.912984,48.992802,,,1,,,,0,
stop_area:8739342,,Gare de Plaisir - Grignon,,1.943993,48.831498,,,1,,,,0,
stop_area:8738665,,Gare de Vernouillet - Verneuil,,1.982413,48.980844,,,1,,,,0,
stop_area:8727146,,GARE RER ROISSY POLE,,2.559474,49.010398,,,1,,,,0,
stop_area:8727625,,GARE DE LOUVRES,,2.501548,49.049371,,,1,,,,0,
stop_area:8727626,,GARE DE SURVILLIERS FOSSES,,2.526427,49.099908,,,1,,,,0,
stop_area:8727624,,GARE DE GOUSSAINVILLE,,2.463086,49.023359,,,1,,,,0,
stop_area:8727144,,GARE DE SEVRAN BEAUDOTTES,,2.52424,48.947063,,,1,,,,0,
stop_area:8727657,,Gare de Luzarches,,2.421838,49.116995,,,1,,,,0,
stop_area:8727151,,GARE DE VILLEPARISIS MITRY LE NEUF,,2.602519,48.953314,,,1,,,,0,
stop_area:8727152,,GARE DE MITRY CLAYE,,2.643076,48.975824,,,1,,,,0,
stop_area:8727143,,GARE DE VERT GALANT,,2.567609,48.945156,,,1,,,,0,
stop_area:8727638,,Gare de Sarcelles - Saint-Brice,,2.368106,48.995454,,,1,,,,0,
stop_area:8727619,,Gare de Garges - Sarcelles,,2.390662,48.976974,,,1,,,,0,
stop_area:8727142,,GARE DE SEVRAN LIVRY,,2.534678,48.935808,,,1,,,,0,
stop_area:8727153,,GARE DE DAMMARTIN JUILLY ST MARD,,2.698718,49.032223,,,1,,,,0,
stop_area:8738116,,Gare de Montgeroult - Courcelles,,2.004405,49.080896,,,1,,,,0,
stop_area:8738115,,Gare de Boissy-l'Aillerie,,2.027061,49.075147,,,1,,,,0,
stop_area:8738249,,Gare de Cergy Saint-Christophe,,2.03452,49.049839,,,1,,,,0,
stop_area:8738190,,Gare de Cergy Préfecture,,2.08074,49.036137,,,1,,,,0,
stop_area:8727613,,Gare de Pontoise,,2.095215,49.046917,,,1,,,,0,
stop_area:8738150,,Gare de Mantes-la-Jolie,,1.704096,48.989016,,,1,,,,0,
stop_area:8738265,,Gare de Cergy Le Haut,,2.010693,49.047592,,,1,,,,0,
stop_area:8738159,,Gare de Mantes Station,,1.715738,48.983213,,,1,,,,0,
stop_area:8741588,,Gare de Rosny-sur-Seine,,1.630512,48.997079,,,1,,,,0,
stop_area:8727653,,Gare de Valmondois,,2.202769,49.09185,,,1,,,,0,
stop_area:8727654,,Gare d'Auvers-sur-Oise,,2.174622,49.070676,,,1,,,,0,
stop_area:8738155,,Gare de Juziers,,1.844612,48.992385,,,1,,,,0,
stop_area:8738183,,Gare de Meulan - Hardricourt,,1.900858,49.005361,,,1,,,,0,
stop_area:8741589,,Gare de Bonnières,,1.580257,49.038652,,,1,,,,0,
stop_area:8738156,,Gare de Gargenville,,1.809195,48.982741,,,1,,,,0,
stop_area:8775809,,GARE DE ST GERMAIN EN LAYE RER A,,2.095106,48.898311,,,1,,,,0,
stop_area:8738676,,Gare d'Épône - Mézières,,1.808498,48.963081,,,1,,,,0,
stop_area:8738673,,Gare d'Aubergenville Élisabethville,,1.848143,48.971806,,,1,,,,0,
stop_area:8700147,,GARE CDG TERMINAL 2,,2.570505,49.004031,,,1,,,,0,
stop_area:59679,,Aéroport CDG 1 (Terminal 3),,2.559756,49.010356,,,1,,,,0,
stop_area:59683,,Aéroport CDG 2 TGV,,2.573765,49.005222,,,1,,,,0,
stop_area:8727145,,Gare de Villepinte,,2.511816,48.962995,,,1,,,,0,
stop_area:8711611,,Gare de Chelles Gournay,,2.584175,48.874779,,,1,,,,0,
stop_area:8711347,,GARE DU RAINCY VILLEMOMBLE,,2.511622,48.889387,,,1,,,,0,
stop_area:8711351,,Gare de Gagny,,2.525743,48.882809,,,1,,,,0,
stop_area:8711352,,Gare de Chenay Gagny,,2.551647,48.876552,,,1,,,,0,
stop_area:8727147,,GARE DE BLANC MESNIL,,2.477561,48.932614,,,1,,,,0,
stop_area:8738221,,Gare de La Défense (Grande Arche),,2.239153,48.891587,,,1,,,,0,
stop_area:8738162,,GARE DE BREVAL,,1.541101,48.943141,,,1,,,,0,
stop_area:8738657,,Gare de Poissy,,2.040822,48.933195,,,1,,,,0,
stop_area:8768136,,GARE D'EVRY,,2.452517,48.633955,,,1,,,,0,
stop_area:8768138,,GARE D'EVRY COURCOURONNES,,2.42838,48.625549,,,1,,,,0,
stop_area:8727659,,Gare de Gros Noyer Saint-Prix,,2.259337,48.996673,,,1,,,,0,
stop_area:8727648,,Gare de Bouffémont - Moisselles,,2.322556,49.045247,,,1,,,,0,
stop_area:8727605,,Gare d'Ermont - Eaubonne,,2.27099,48.98024,,,1,,,,0,
stop_area:8727643,,Gare de Domont,,2.338042,49.032615,,,1,,,,0,
stop_area:8711613,,GARE DE LONGUEVILLE,,3.249832,48.51344,,,1,,,,0,
stop_area:8768230,,Gare de Montereau,,2.943619,48.380025,,,1,,,,0,
stop_area:8775875,,GARE D'ANTONY,,2.30127,48.755247,,,1,,,,0,
stop_area:8775877,,GARE DES BACONNETS,,2.288124,48.739459,,,1,,,,0,
stop_area:8775872,,GARE DE ROBINSON,,2.281322,48.779608,,,1,,,,0,
stop_area:8775874,,GARE DE LA CROIX DE BERNY FRESNES,,2.304083,48.76247,,,1,,,,0,
stop_area:8775869,,GARE DE BOURG LA REINE,,2.312892,48.779979,,,1,,,,0,
stop_area:8711609,,GARE DE NANGIS,,3.012469,48.561262,,,1,,,,0,
stop_area:8775499,,GARE DE MARNE LA VALLEE CHESSY,,2.783732,48.870505,,,1,,,,0,
stop_area:8711616,,GARE DE PROVINS,,3.302729,48.555874,,,1,,,,0,
stop_area:8768200,,Gare de Melun,,2.654932,48.526915,,,1,,,,0,
stop_area:8727603,,Gare de Champ de Courses d'Enghien,,2.292361,48.98058,,,1,,,,0,
stop_area:8727602,,Gare d'Enghien-les-Bains,,2.306855,48.972937,,,1,,,,0,
stop_area:8727639,,Gare d'Écouen - Ézanville,,2.363315,49.023058,,,1,,,,0,
stop_area:8727617,,GARE DE ST GRATIEN,,2.285417,48.964243,,,1,,,,0,
stop_area:8727114,,GARE D'EPINAY SUR SEINE,,2.301599,48.954886,,,1,,,,0,
stop_area:8727112,,Gare d'Épinay - Villetaneuse,,2.328047,48.958593,,,1,,,,0,
stop_area:8727636,,Gare de Groslay,,2.353705,48.984976,,,1,,,,0,
stop_area:8738184,,Gare d'Argenteuil,,2.257288,48.946513,,,1,,,,0,
stop_area:59513,,Porte de la Chapelle,,2.359094,48.897962,,,1,,,,0,
stop_area:8727130,,GARE DE LA COURNEUVE AUBERVILLIERS,,2.384621,48.923541,,,1,,,,0,
stop_area:59542,,Saint-Denis - Porte de Paris,,2.356548,48.92991,,,1,,,,0,
stop_area:59541,,Basilique de Saint-Denis,,2.35967,48.936913,,,1,,,,0,
stop_area:59540,,Saint-Denis-Université,,2.364318,48.946156,,,1,,,,0,
stop_area:59544,,Carrefour-Pleyel,,2.343604,48.919685,,,1,,,,0,
stop_area:8727101,,Gare de Saint-Denis,,2.345022,48.935119,,,1,,,,0,
stop_area:8727140,,GARE DE DRANCY,,2.454644,48.933197,,,1,,,,0,
stop_area:8738102,,PORTE MAILLOT,,2.282607,48.877988,,,1,,,,0,
stop_area:59053,,SURESNES LONGCHAMP,,2.222687,48.868492,,,1,,,,0,
stop_area:8775805,,GARE DE RUEIL MALMAISON,,2.172084,48.887193,,,1,,,,0,
stop_area:8732832,,BIBLIOTHEQUE FRANCOIS MITTERRAND,,2.376617,48.830331,,,1,,,,0,
stop_area:59327,,Porte des Lilas,,2.407624,48.876966,,,1,,,,0,
stop_area:59344,,Eglise de Pantin,,2.412535,48.893398,,,1,,,,0,
stop_area:8711320,,GARE DE PANTIN,,2.400815,48.897122,,,1,,,,0,
stop_area:59318,,Aubervilliers Pantin (4 Chemins),,2.392252,48.903681,,,1,,,,0,
stop_area:8727634,,Gare de Deuil - Montmagny,,2.337396,48.975374,,,1,,,,0,
stop_area:8727117,,Gare de La Barre Ormesson,,2.317248,48.966905,,,1,,,,0,
stop_area:8727116,,GARE DE PIERREFITTE STAINS,,2.37018,48.962212,,,1,,,,0,
stop_area:8727622,,GARE DE VILLIERS LE BEL GONESSE ARNOUVILLE,,2.416977,48.994222,,,1,,,,0,
stop_area:8738237,,Gare de Suresnes Mont-Valérien,,2.222464,48.871479,,,1,,,,0,
stop_area:59442,,Havre-Caumartin,,2.327719,48.873419,,,1,,,,0,
stop_area:8775859,,Auber,,2.331386,48.871905,,,1,,,,0,
stop_area:59209,,Opéra,,2.332389,48.870264,,,1,,,,0,
stop_area:59591,,Palais-Royal (Musée du Louvre),,2.335592,48.86403,,,1,,,,0,
stop_area:59664,,Pont Neuf,,2.342499,48.8586,,,1,,,,0,
stop_area:59255,,Saint-Michel,,2.343803,48.853681,,,1,,,,0,
stop_area:8775861,,LUXEMBOURG,,2.341577,48.846798,,,1,,,,0,
stop_area:59294,,Les Gobelins,,2.351791,48.836681,,,1,,,,0,
stop_area:59275,,Place d'Italie,,2.355832,48.831333,,,1,,,,0,
stop_area:59454,,Nationale,,2.362268,48.832842,,,1,,,,0,
stop_area:59287,,Porte d'Ivry,,2.371044,48.822194,,,1,,,,0,
stop_area:8754731,,St Michel Notre Dame,,2.34468,48.852458,,,1,,,,0,
stop_area:8738642,,Gare de Maisons-Laffitte,,2.144379,48.945908,,,1,,,,0,
stop_area:8738631,,Gare de Nanterre Université,,2.214193,48.900924,,,1,,,,0,
stop_area:8775802,,Gare de Nanterre Préfecture / Esplanade Charles De Gaulle,,2.221982,48.89608,,,1,,,,0,
stop_area:59600,,Trinité-d'Estienne d'Orves,,2.331432,48.876281,,,1,,,,0,
stop_area:59515,,Notre-Dame de Lorette,,2.338753,48.87598,,,1,,,,0,
stop_area:59304,,Cadet,,2.343299,48.875926,,,1,,,,0,
stop_area:59574,,Poissonnière,,2.349452,48.877335,,,1,,,,0,
stop_area:59296,,Louis Blanc,,2.365837,48.880862,,,1,,,,0,
stop_area:59635,,Jaurès,,2.370453,48.882825,,,1,,,,0,
stop_area:59334,,Bolivar,,2.3741,48.879505,,,1,,,,0,
stop_area:59333,,Buttes-Chaumont,,2.381197,48.877039,,,1,,,,0,
stop_area:59405,,Jourdain,,2.389086,48.874407,,,1,,,,0,
stop_area:59501,,Maraîchers,,2.405936,48.852629,,,1,,,,0,
stop_area:59228,,Porte de Vincennes,,2.408891,48.846733,,,1,,,,0,
stop_area:8775810,,Nation,,2.396315,48.848632,,,1,,,,0,
stop_area:8728187,,Magenta,,2.3577,48.881274,,,1,,,,0,
stop_area:8727607,,Gare de Franconville - Le-Plessis-Bouchard,,2.234811,48.99352,,,1,,,,0,
stop_area:8727618,,Gare de Sannois,,2.263537,48.970023,,,1,,,,0,
stop_area:8739330,,GARE D ISSY VAL DE SEINE,,2.263916,48.829434,,,1,,,,0,
stop_area:59017,,LES MOULINEAUX,,2.251902,48.822024,,,1,,,,0,
stop_area:59400,,Boulogne Pont de Saint-Cloud,,2.228715,48.840809,,,1,,,,0,
stop_area:8775834,,GARE DE NOISY CHAMPS,,2.581209,48.842968,,,1,,,,0,
stop_area:8711604,,Gare d'Emerainville Pontault Combault,,2.618879,48.80556,,,1,,,,0,
stop_area:8775836,,GARE DE LOGNES,,2.6337,48.839092,,,1,,,,0,
stop_area:8775835,,GARE DE NOISIEL,,2.616042,48.843695,,,1,,,,0,
stop_area:8711629,,GARE DE VAIRES TORCY,,2.639103,48.875677,,,1,,,,0,
stop_area:59457,,Chevaleret,,2.369342,48.835712,,,1,,,,0,
stop_area:59450,,Quai de la Gare,,2.373218,48.837421,,,1,,,,0,
