route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA800805091,10672,DUASN119269F01001-1_179308,"VOHE",0,
DUA800805091,11090,DUASN119273F01001-1_179309,"VOHE",0,
DUA800805091,10672,DUASN119277F01001-1_179310,"VOHE",0,
DUA800805091,10069,DUASN119281F01001-1_179311,"VOHE",0,
DUA800805091,10672,DUASN119283F01001-1_179312,"VOHE",0,
DUA800805091,11090,DUASN119289F01001-1_179313,"VOHE",0,
DUA800805091,10672,DUASN119293F02001-1_179314,"VOHE",0,
DUA800805091,11090,DUASN119297F01001-1_179315,"VOHE",0,
DUA800805091,10672,DUASN119301F02001-1_179316,"VOHE",0,
DUA800805091,11090,DUASN119305F01001-1_179317,"VOHE",0,
DUA800805091,10672,DUASN119309F01001-1_179318,"VOHE",0,
DUA800805091,11090,DUASN119313F01001-1_179319,"VOHE",0,
DUA800805091,10672,DUASN119317F02001-1_179320,"VOHE",0,
DUA800805091,11090,DUASN119319F01001-1_179321,"VOHE",0,
DUA800805091,10672,DUASN119323F02001-1_179322,"VOHE",0,
DUA800805091,10069,DUASN119327F01001-1_179323,"VOHE",0,
DUA800805091,10661,DUASN119331F02001-1_179324,"VOHE",0,
DUA800805091,9798,DUASN119331F02002-1_179325,"VOHE",0,
DUA800805091,11090,DUASN119335F01001-1_179326,"VOHE",0,
DUA800805091,10672,DUASN119339F02001-1_179327,"VOHE",0,
DUA800805091,11090,DUASN119343F01001-1_179328,"VOHE",0,
DUA800805091,10672,DUASN119347F01001-1_179329,"VOHE",0,
DUA800805091,11090,DUASN119351F01001-1_179330,"VOHE",0,
DUA800805091,11090,DUASN119355F01001-1_179331,"VOHE",0,
DUA800805091,10672,DUASN119359F01001-1_179332,"VOHE",0,
DUA800805091,11090,DUASN119363F01001-1_179333,"VOHE",0,
DUA800805091,10672,DUASN119369F01001-1_179334,"VOHE",0,
DUA800805091,10684,DUASN119375F01001-1_179335,"VOHE",0,
DUA800805091,11236,DUASN119381F01001-1_179336,"VOHE",0,
DUA800805091,11236,DUASN119383F02001-1_179337,"VOHE",0,
DUA800805091,11236,DUASN119387F02001-1_179338,"VOHE",0,
DUA800805091,11236,DUASN119391F01001-1_179339,"VOHE",0,
DUA800805091,11236,DUASN119399F02001-1_179340,"VOHE",0,
DUA800805091,10684,DUASN119403F02001-1_179341,"VOHE",0,
DUA800805091,11236,DUASN119407F01001-1_179342,"VOHE",0,
DUA800805091,11236,DUASN119413F02001-1_179343,"VOHE",0,
DUA800805091,10676,DUASN119421F02001-1_179344,"VOHE",0,
DUA800805091,10667,DUASN119439F01001-1_179345,"VOHE",0,
DUA800805091,10667,DUASN119451F02001-1_179346,"VOHE",0,
DUA800805091,10666,DUASN119463F01001-1_179347,"VOHE",0,
DUA800805091,10836,DUASN119479F01001-1_179348,"VOHE",0,
DUA800805091,10836,DUASN119493F02001-1_179349,"VOHE",0,
DUA800805091,10172,DUASN116050F01001-1_179350,"HOCI",1,
DUA800805091,10172,DUASN116058F02001-1_179351,"POCI",1,
DUA800805091,10172,DUASN116066F01001-1_179352,"POCI",1,
DUA800805091,10172,DUASN116074F02001-1_179353,"POCI",1,
DUA800805091,10172,DUASN116086F01001-1_179354,"POCI",1,
DUA800805091,10172,DUASN116094F02001-1_179355,"POCI",1,
DUA800805091,10172,DUASN116104F02001-1_179356,"POCI",1,
DUA800805091,10172,DUASN116118F02001-1_179357,"POCI",1,
DUA800805091,10172,DUASN116126F01001-1_179358,"POCI",1,
DUA800805091,10172,DUASN116148F01001-1_179359,"POCI",1,
DUA800805091,10172,DUASN116162F01001-1_179360,"POCI",1,
DUA800805091,10172,DUASN116180F01001-1_179361,"POCI",1,
DUA800805091,10172,DUASN116198F02001-1_179362,"POCI",1,
DUA800805091,10172,DUASN116212F02001-1_179363,"POCI",1,
DUA800805091,10172,DUASN116222F02001-1_179364,"POCI",1,
DUA800805091,10172,DUASN116230F02001-1_179365,"POCI",1,
DUA800805091,10172,DUASN116234F02001-1_179366,"POCI",1,
DUA800805091,10172,DUASN116242F01001-1_179367,"POCI",1,
DUA800805091,10172,DUASN116254F02001-1_179368,"POCI",1,
DUA800805091,10172,DUASN116264F02001-1_179369,"POCI",1,
DUA800805091,10172,DUASN116272F02001-1_179370,"POCI",1,
DUA800805091,10172,DUASN116280F02001-1_179371,"POCI",1,
DUA800805091,10172,DUASN116286F02001-1_179372,"POCI",1,
DUA800805091,10172,DUASN116292F01001-1_179373,"POCI",1,
DUA800805091,10172,DUASN116300F02001-1_179374,"POCI",1,
DUA800805091,10172,DUASN116308F02001-1_179375,"POCI",1,
DUA800805091,10172,DUASN116316F02001-1_179376,"HOCI",1,
DUA800805091,10172,DUASN116324F01001-1_179377,"POCI",1,
DUA800805091,10172,DUASN116332F02001-1_179378,"POCI",1,
DUA800805091,10172,DUASN116340F02001-1_179379,"POCI",1,
DUA800805091,10172,DUASN116348F02001-1_179380,"POCI",1,
DUA800805091,10172,DUASN116356F02001-1_179381,"POCI",1,
DUA800805091,10172,DUASN116362F02001-1_179382,"POCI",1,
DUA800805091,10172,DUASN116368F02001-1_179383,"POCI",1,
DUA800805091,10172,DUASN116376F02001-1_179384,"POCI",1,
DUA800805091,10172,DUASN116384F02001-1_179385,"POCI",1,
DUA800805091,10172,DUASN116392F02001-1_179386,"POCI",1,
DUA800805091,10172,DUASN116400F02001-1_179387,"POCI",1,
DUA800805091,10172,DUASN116408F01001-1_179388,"POCI",1,
DUA800805091,10172,DUASN116416F02001-1_179389,"POCI",1,
DUA800805091,10172,DUASN116424F02001-1_179390,"POCI",1,
DUA800805091,10172,DUASN116430F02001-1_179391,"POCI",1,
DUA800805091,10172,DUASN116438F02001-1_179392,"POCI",1,
DUA800805091,10172,DUASN116440F02001-1_179393,"POCI",1,
DUA800805091,10172,DUASN116448F01001-1_179394,"POCI",1,
DUA800805091,10172,DUASN116466F01001-1_179395,"POCI",1,
DUA800805091,10172,DUASN116478F01001-1_179396,"HOCI",1,
DUA800805091,10172,DUASN116488F02001-1_179397,"POCI",1,
DUA800805091,10172,DUASN116502F02001-1_179398,"POCI",1,
DUA800805091,10172,DUASN116516F02001-1_179399,"POCI",1,
DUA800805091,10172,DUASN116532F02001-1_179400,"POCI",1,
DUA800805091,10172,DUASN116544F02001-1_179401,"POCI",1,
DUA800805091,10172,DUASN116556F02001-1_179402,"POCI",1,
DUA800805091,10172,DUASN116566F02001-1_179403,"POCI",1,
DUA800805091,10172,DUASN116580F02001-1_179404,"POCI",1,
DUA800805091,10172,DUASN116592F02001-1_179405,"POCI",1,
DUA800805091,10172,DUASN116602F02001-1_179406,"POCI",1,
DUA800805091,10172,DUASN116618F02001-1_179407,"POCI",1,
DUA800805091,10172,DUASN116636F02001-1_179408,"POCI",1,
DUA800805091,10172,DUASN116644F02001-1_179409,"POCI",1,
DUA800805091,10172,DUASN116656F02001-1_179410,"POCI",1,
DUA800805091,10172,DUASN116672F02001-1_179411,"POCI",1,
DUA800805091,10172,DUASN116692F02001-1_179412,"POCI",1,
DUA800805091,10172,DUASN116704F02001-1_179413,"POCI",1,
DUA800805091,10172,DUASN116716F02001-1_179414,"POCI",1,
DUA800805091,10172,DUASN116726F01001-1_179415,"POCI",1,
DUA800805091,10172,DUASN116742F02001-1_179416,"POCI",1,
DUA800805091,10172,DUASN116754F02001-1_179417,"POCI",1,
DUA800805091,10172,DUASN116762F02001-1_179418,"POCI",1,
DUA800805091,10172,DUASN116770F01001-1_179419,"PISI",1,
DUA800805091,10172,DUASN116778F02001-1_179420,"PISI",1,
DUA800805091,10236,DUASN116786F02001-1_179421,"PISI",1,
DUA800805091,10236,DUASN116792F02001-1_179422,"PISI",1,
DUA800805091,10672,DUASN116050F02001-1_179423,"HOCI",1,
DUA800805091,11090,DUASN116054F01001-1_179424,"HOCI",1,
DUA800805091,10672,DUASN116058F01001-1_179425,"HOCI",1,
DUA800805091,9846,DUASN116062F01001-1_179426,"HOCI",1,
DUA800805091,10672,DUASN116066F02001-1_179427,"HOCI",1,
DUA800805091,11090,DUASN116070F01001-1_179428,"HOCI",1,
DUA800805091,10672,DUASN116074F01001-1_179429,"HOCI",1,
DUA800805091,11090,DUASN116078F01001-1_179430,"HOCI",1,
DUA800805091,10672,DUASN116086F02001-1_179431,"HOCI",1,
DUA800805091,11090,DUASN116090F01001-1_179432,"HOCI",1,
DUA800805091,10672,DUASN116094F01001-1_179433,"HOCI",1,
DUA800805091,10069,DUASN116098F01001-1_179434,"HOCI",1,
DUA800805091,11090,DUASN116102F01001-1_179435,"HOCI",1,
DUA800805091,10672,DUASN116104F01001-1_179436,"HOCI",1,
DUA800805091,11090,DUASN116108F01001-1_179437,"HOCI",1,
DUA800805091,11090,DUASN116112F01001-1_179438,"HOCI",1,
DUA800805091,11090,DUASN116114F01001-1_179439,"HOCI",1,
DUA800805091,10672,DUASN116118F01001-1_179440,"HOCI",1,
DUA800805091,9846,DUASN116122F01001-1_179441,"HOCI",1,
DUA800805091,10672,DUASN116126F02001-1_179442,"HOCI",1,
DUA800805091,11090,DUASN116132F01001-1_179443,"HOCI",1,
DUA800805091,11090,DUASN116142F01001-1_179444,"HOCI",1,
DUA800805091,10672,DUASN116148F02001-1_179445,"HOCI",1,
DUA800805091,9843,DUASN116152F01001-1_179446,"HOCI",1,
DUA800805091,11090,DUASN116154F01001-1_179447,"HOCI",1,
DUA800805091,11090,DUASN116158F01001-1_179448,"HOCI",1,
DUA800805091,10672,DUASN116162F02001-1_179449,"HOCI",1,
DUA800805091,11090,DUASN116166F01001-1_179450,"HOCI",1,
DUA800805091,11090,DUASN116174F01001-1_179451,"HOCI",1,
DUA800805091,10672,DUASN116180F02001-1_179452,"HOCI",1,
DUA800805091,11090,DUASN116186F01001-1_179453,"HOCI",1,
DUA800805091,10069,DUASN116192F01001-1_179454,"HOCI",1,
DUA800805091,10672,DUASN116198F01001-1_179455,"HOCI",1,
DUA800805091,11090,DUASN116200F01001-1_179456,"HOCI",1,
DUA800805091,11090,DUASN116206F01001-1_179457,"HOCI",1,
DUA800805091,10672,DUASN116212F01001-1_179458,"HOCI",1,
DUA800805091,11090,DUASN116218F01001-1_179459,"HOCI",1,
DUA800805091,10672,DUASN116222F01001-1_179460,"HOCI",1,
DUA800805091,9846,DUASN116224F01001-1_179461,"HOCI",1,
DUA800805091,11090,DUASN116226F01001-1_179462,"HOCI",1,
DUA800805091,10672,DUASN116230F01001-1_179463,"HOCI",1,
DUA800805091,11056,DUASN116232F01001-1_179464,"HOCI",1,
DUA800805091,10672,DUASN116234F01001-1_179465,"HOCI",1,
DUA800805091,9843,DUASN116238F01001-1_179466,"HOCI",1,
DUA800805091,10672,DUASN116242F02001-1_179467,"HOCI",1,
DUA800805091,11056,DUASN116246F01001-1_179468,"HOCI",1,
DUA800805091,11229,DUASN116254F01001-1_179469,"HOCI",1,
DUA800805091,9838,DUASN116254F01002-1_179470,"HOCI",1,
DUA800805091,11229,DUASN116264F01001-1_179471,"HOCI",1,
DUA800805091,11229,DUASN116272F01001-1_179472,"HOCI",1,
DUA800805091,9838,DUASN116272F01002-1_179473,"HOCI",1,
DUA800805091,10674,DUASN116280F01001-1_179474,"HOCI",1,
DUA800805091,11229,DUASN116286F01001-1_179475,"HOCI",1,
DUA800805091,9838,DUASN116286F01002-1_179476,"HOCI",1,
DUA800805091,10680,DUASN116292F02001-1_179477,"HOCI",1,
DUA800805091,11229,DUASN116300F01001-1_179478,"HOCI",1,
DUA800805091,9838,DUASN116300F01002-1_179479,"HOCI",1,
DUA800805091,11229,DUASN116308F01001-1_179480,"HOCI",1,
DUA800805091,11228,DUASN116316F01001-1_179481,"HOCI",1,
DUA800805091,9721,DUASN116316F01002-1_179482,"HOCI",1,
DUA800805091,9838,DUASN116316F01003-1_179483,"HOCI",1,
DUA800805091,11229,DUASN116324F02001-1_179484,"HOCI",1,
DUA800805091,11229,DUASN116332F01001-1_179485,"HOCI",1,
DUA800805091,9838,DUASN116332F01002-1_179486,"HOCI",1,
DUA800805091,11228,DUASN116340F01001-1_179487,"HOCI",1,
DUA800805091,9721,DUASN116340F01002-1_179488,"HOCI",1,
DUA800805091,9721,DUASN116348F01001-1_179489,"HOCI",1,
DUA800805091,11228,DUASN116348F01002-1_179490,"HOCI",1,
DUA800805091,9838,DUASN116348F01003-1_179491,"HOCI",1,
DUA800805091,11229,DUASN116356F01001-1_179492,"HOCI",1,
DUA800805091,11229,DUASN116362F01001-1_179493,"HOCI",1,
DUA800805091,9838,DUASN116362F01002-1_179494,"HOCI",1,
DUA800805091,11229,DUASN116368F01001-1_179495,"HOCI",1,
DUA800805091,11228,DUASN116376F01001-1_179496,"HOCI",1,
DUA800805091,9838,DUASN116376F01002-1_179497,"HOCI",1,
DUA800805091,9721,DUASN116376F01003-1_179498,"HOCI",1,
DUA800805091,11229,DUASN116384F01001-1_179499,"HOCI",1,
DUA800805091,11229,DUASN116392F01001-1_179500,"HOCI",1,
DUA800805091,9838,DUASN116392F01002-1_179501,"HOCI",1,
DUA800805091,11149,DUASN116400F01001-1_179502,"HOCI",1,
DUA800805091,10500,DUASN116400F01002-1_179503,"HOCI",1,
DUA800805091,9721,DUASN116400F01003-1_179504,"HOCI",1,
DUA800805091,9838,DUASN116408F02001-1_179505,"HOCI",1,
DUA800805091,10680,DUASN116408F02002-1_179506,"HOCI",1,
DUA800805091,11229,DUASN116416F01001-1_179507,"HOCI",1,
DUA800805091,10674,DUASN116424F01001-1_179508,"HOCI",1,
DUA800805091,9838,DUASN116424F01002-1_179509,"116424",1,
DUA800805091,11229,DUASN116430F01001-1_179510,"HOCI",1,
DUA800805091,11056,DUASN116436F01001-1_179511,"HOCI",1,
DUA800805091,9838,DUASN116436F01002-1_179512,"116436",1,
DUA800805091,10672,DUASN116438F01001-1_179513,"HOCI",1,
DUA800805091,10672,DUASN116440F01001-1_179514,"HOCI",1,
DUA800805091,9775,DUASN116444F01001-1_179515,"HOCI",1,
DUA800805091,10672,DUASN116448F02001-1_179516,"HOCI",1,
DUA800805091,11056,DUASN116456F01001-1_179517,"HOCI",1,
DUA800805091,9838,DUASN116456F01002-1_179518,"HOCI",1,
DUA800805091,10672,DUASN116466F02001-1_179519,"HOCI",1,
DUA800805091,10069,DUASN116472F01001-1_179520,"HOCI",1,
DUA800805091,10672,DUASN116478F02001-1_179521,"HOCI",1,
DUA800805091,11056,DUASN116484F01001-1_179522,"HOCI",1,
DUA800805091,9838,DUASN116484F01002-1_179523,"116484",1,
DUA800805091,10672,DUASN116488F01001-1_179524,"HOCI",1,
DUA800805091,9843,DUASN116496F01001-1_179525,"HOCI",1,
DUA800805091,10672,DUASN116502F01001-1_179526,"HOCI",1,
DUA800805091,11090,DUASN116508F01001-1_179527,"HOCI",1,
DUA800805091,10672,DUASN116516F01001-1_179528,"HOCI",1,
DUA800805091,11090,DUASN116524F01001-1_179529,"HOCI",1,
DUA800805091,10672,DUASN116532F01001-1_179530,"HOCI",1,
DUA800805091,9846,DUASN116540F01001-1_179531,"HOCI",1,
DUA800805091,10672,DUASN116544F01001-1_179532,"HOCI",1,
DUA800805091,11090,DUASN116548F01001-1_179533,"HOCI",1,
DUA800805091,10672,DUASN116556F01001-1_179534,"HOCI",1,
DUA800805091,11090,DUASN116560F01001-1_179535,"HOCI",1,
DUA800805091,10672,DUASN116566F01001-1_179536,"HOCI",1,
DUA800805091,11090,DUASN116572F01001-1_179537,"HOCI",1,
DUA800805091,10672,DUASN116580F01001-1_179538,"HOCI",1,
DUA800805091,11090,DUASN116588F01001-1_179539,"HOCI",1,
DUA800805091,10672,DUASN116592F01001-1_179540,"HOCI",1,
DUA800805091,11090,DUASN116596F01001-1_179541,"HOCI",1,
DUA800805091,10672,DUASN116602F01001-1_179542,"HOCI",1,
DUA800805091,11090,DUASN116608F01001-1_179543,"HOCI",1,
DUA800805091,10672,DUASN116618F01001-1_179544,"HOCI",1,
DUA800805091,11090,DUASN116628F01001-1_179545,"HOCI",1,
DUA800805091,10672,DUASN116636F01001-1_179546,"HOCI",1,
DUA800805091,11090,DUASN116640F01001-1_179547,"HOCI",1,
DUA800805091,10672,DUASN116644F01001-1_179548,"HOCI",1,
DUA800805091,11090,DUASN116648F01001-1_179549,"HOCI",1,
DUA800805091,10672,DUASN116656F01001-1_179550,"HOCI",1,
DUA800805091,11090,DUASN116664F01001-1_179551,"HOCI",1,
DUA800805091,10672,DUASN116672F01001-1_179552,"HOCI",1,
DUA800805091,11090,DUASN116680F01001-1_179553,"HOCI",1,
DUA800805091,11236,DUASN116692F01001-1_179554,"HOCI",1,
DUA800805091,11236,DUASN116704F01001-1_179555,"HOCI",1,
DUA800805091,11236,DUASN116716F01001-1_179556,"HOCI",1,
DUA800805091,10678,DUASN116726F02001-1_179557,"HOCI",1,
DUA800805091,11106,DUASN116736F01001-1_179558,"HOCI",1,
DUA800805091,10677,DUASN116742F01001-1_179559,"HOCI",1,
DUA800805091,10084,DUASN116748F01001-1_179560,"HOCI",1,
DUA800805091,10682,DUASN116754F01001-1_179561,"HOCI",1,
DUA800805091,9938,DUASN116758F01001-1_179562,"HOCI",1,
DUA800805091,10667,DUASN116762F01001-1_179563,"HOCI",1,
DUA800805091,9937,DUASN116766F01001-1_179564,"HOCI",1,
DUA800805091,10666,DUASN116770F02001-1_179565,"HOCI",1,
DUA800805091,9937,DUASN116774F01001-1_179566,"HOCI",1,
DUA800805091,10666,DUASN116778F01001-1_179567,"HOCI",1,
DUA800805091,9937,DUASN116782F01001-1_179568,"HOCI",1,
DUA800805091,10836,DUASN116786F01001-1_179569,"HOCI",1,
DUA800805091,10836,DUASN116792F01001-1_179570,"HOCI",1,
DUA800805091,11090,DUASN119702F01001-1_179571,"HONY",1,
DUA800805091,11090,DUASN119704F01001-1_179572,"HONY",1,
DUA800805091,11090,DUASN119706F01001-1_179573,"HONY",1,
DUA800805091,11090,DUASN119708F01001-1_179574,"HONY",1,
DUA800805091,11090,DUASN119710F01001-1_179575,"HONY",1,
DUA800805091,11090,DUASN119712F01001-1_179576,"HONY",1,
DUA800805091,11090,DUASN119714F01001-1_179577,"HONY",1,
DUA800805091,11235,DUASN119716F01001-1_179578,"HONY",1,
DUA800805091,11090,DUASN119718F01001-1_179579,"HONY",1,
DUA800805091,10668,DUASN119720F01001-1_179580,"HONY",1,
DUA800805091,9843,DUASN119722F01001-1_179581,"HONY",1,
DUA800805091,11090,DUASN119734F01001-1_179582,"HONY",1,
DUA800805091,11090,DUASN119736F01001-1_179583,"HONY",1,
DUA800805091,9846,DUASN119738F01001-1_179584,"HONY",1,
DUA800805091,11090,DUASN119740F01001-1_179585,"HONY",1,
DUA800805091,11090,DUASN119742F01001-1_179586,"HONY",1,
DUA800805091,11090,DUASN119750F01001-1_179587,"HONY",1,
DUA800805091,11090,DUASN119754F01001-1_179588,"HONY",1,
DUA800805091,11090,DUASN119756F01001-1_179589,"HONY",1,
DUA800805091,11090,DUASN119758F01001-1_179590,"HONY",1,
DUA800805091,11090,DUASN119760F01001-1_179591,"HONY",1,
DUA800805091,11090,DUASN119780F01001-1_179592,"HONY",1,
DUA800805091,11090,DUASN119788F01001-1_179593,"HONY",1,
DUA800805091,11090,DUASN119790F01001-1_179594,"HONY",1,
DUA800805091,11090,DUASN119792F01001-1_179595,"HONY",1,
DUA800805091,10172,DUASN118404F02001-1_179596,"PAVA",1,
DUA800805091,10172,DUASN118408F02001-1_179597,"PAVA",1,
DUA800805091,10172,DUASN118416F02001-1_179598,"PAVA",1,
DUA800805091,10172,DUASN118420F02001-1_179599,"PAVA",1,
DUA800805091,10172,DUASN118424F02001-1_179600,"PAVA",1,
DUA800805091,10172,DUASN118428F02001-1_179601,"PAVA",1,
DUA800805091,10172,DUASN118432F01001-1_179602,"PAVA",1,
DUA800805091,10172,DUASN118436F01001-1_179603,"PAVA",1,
DUA800805091,10172,DUASN118440F01001-1_179604,"PAVA",1,
DUA800805091,10172,DUASN118448F02001-1_179605,"PAVA",1,
DUA800805091,10172,DUASN118452F02001-1_179606,"PAVA",1,
DUA800805091,10172,DUASN118456F01001-1_179607,"PAVA",1,
DUA800805091,10172,DUASN118460F02001-1_179608,"PAVA",1,
DUA800805091,10172,DUASN118464F02001-1_179609,"PAVA",1,
DUA800805091,10172,DUASN118468F02001-1_179610,"PAVA",1,
DUA800805091,10172,DUASN118472F02001-1_179611,"PAVA",1,
DUA800805091,10172,DUASN118476F02001-1_179612,"PAVA",1,
DUA800805091,10172,DUASN118480F02001-1_179613,"PAVA",1,
DUA800805091,10172,DUASN118484F02001-1_179614,"PAVA",1,
DUA800805091,10172,DUASN118488F02001-1_179615,"PAVA",1,
DUA800805091,10172,DUASN118492F02001-1_179616,"PAVA",1,
DUA800805091,10172,DUASN118500F02001-1_179617,"PAVA",1,
DUA800805091,10172,DUASN118506F02001-1_179618,"PAVU",1,
DUA800805091,10172,DUASN118512F02001-1_179619,"PAVA",1,
DUA800805091,10172,DUASN118516F02001-1_179620,"PAVA",1,
DUA800805091,10172,DUASN118520F02001-1_179621,"PAVA",1,
DUA800805091,10172,DUASN118534F02001-1_179622,"PAVA",1,
DUA800805091,10172,DUASN118556F02001-1_179623,"PAVA",1,
DUA800805091,10172,DUASN118574F02001-1_179624,"PAVA",1,
DUA800805091,10172,DUASN118588F02001-1_179625,"PAVA",1,
DUA800805091,10172,DUASN118602F01001-1_179626,"PAVA",1,
DUA800805091,10172,DUASN118610F02001-1_179627,"PAVA",1,
DUA800805091,10172,DUASN118614F02001-1_179628,"PAVA",1,
DUA800805091,10172,DUASN118618F02001-1_179629,"PAVA",1,
DUA800805091,10172,DUASN118622F02001-1_179630,"PAVA",1,
DUA800805091,10172,DUASN118820F02001-1_179631,"POTA",1,
DUA800805091,10172,DUASN118842F01001-1_179632,"POTY",1,
DUA800805091,10172,DUASN118918F02001-1_179633,"POTY",1,
DUA800805091,10172,DUASN118964F01001-1_179634,"POTY",1,
DUA800805091,11090,DUASN118102F01001-1_179635,"HUVA",1,
DUA800805091,11054,DUASN118106F01001-1_179636,"HUVA",1,
DUA800805091,11090,DUASN118110F01001-1_179637,"HUVA",1,
DUA800805091,10889,DUASN118114F01001-1_179638,"HUVA",1,
DUA800805091,10823,DUASN118114F01002-1_179639,"HUVA",1,
DUA800805091,11090,DUASN118118F01001-1_179640,"HUVA",1,
DUA800805091,11090,DUASN118122F01001-1_179641,"HUVA",1,
DUA800805091,11090,DUASN118126F01001-1_179642,"HUVA",1,
DUA800805091,11090,DUASN118130F01001-1_179643,"HUVA",1,
DUA800805091,11090,DUASN118134F01001-1_179644,"HUVA",1,
DUA800805091,11090,DUASN118138F01001-1_179645,"HUVA",1,
DUA800805091,11090,DUASN118142F01001-1_179646,"HUVA",1,
DUA800805091,11090,DUASN118144F01001-1_179647,"HUVA",1,
DUA800805091,11090,DUASN118146F01001-1_179648,"HUVA",1,
DUA800805091,11090,DUASN118150F01001-1_179649,"HUVA",1,
DUA800805091,11090,DUASN118154F01001-1_179650,"HUVA",1,
DUA800805091,11090,DUASN118158F01001-1_179651,"HUVA",1,
DUA800805091,11090,DUASN118162F01001-1_179652,"HUVA",1,
DUA800805091,11090,DUASN118166F01001-1_179653,"HUVA",1,
DUA800805091,11090,DUASN118170F01001-1_179654,"HUVA",1,
DUA800805091,11090,DUASN118174F01001-1_179655,"HUVA",1,
DUA800805091,11090,DUASN118400F01001-1_179656,"HAVA",1,
DUA800805091,10672,DUASN118404F01001-1_179657,"118404",1,
DUA800805091,10672,DUASN118408F01001-1_179658,"HAVA",1,
DUA800805091,11090,DUASN118412F01001-1_179659,"HAVA",1,
DUA800805091,10672,DUASN118416F01001-1_179660,"HAVA",1,
DUA800805091,10672,DUASN118420F01001-1_179661,"HAVA",1,
DUA800805091,10672,DUASN118424F01001-1_179662,"HAVA",1,
DUA800805091,10672,DUASN118428F01001-1_179663,"HAVA",1,
DUA800805091,10672,DUASN118432F02001-1_179664,"HAVA",1,
DUA800805091,10672,DUASN118436F02001-1_179665,"HAVA",1,
DUA800805091,10672,DUASN118440F02001-1_179666,"HAVA",1,
DUA800805091,11236,DUASN118448F01001-1_179667,"HAVA",1,
DUA800805091,11236,DUASN118452F01001-1_179668,"HAVA",1,
DUA800805091,11236,DUASN118456F02001-1_179669,"HAVA",1,
DUA800805091,11236,DUASN118460F01001-1_179670,"HAVA",1,
DUA800805091,11236,DUASN118464F01001-1_179671,"HAVA",1,
DUA800805091,9721,DUASN118468F01001-1_179672,"HAVA",1,
DUA800805091,11232,DUASN118468F01002-1_179673,"HAVA",1,
DUA800805091,11236,DUASN118472F01001-1_179674,"HAVA",1,
DUA800805091,11236,DUASN118476F01001-1_179675,"HAVA",1,
DUA800805091,11236,DUASN118480F01001-1_179676,"HAVA",1,
DUA800805091,11232,DUASN118484F01001-1_179677,"HAVA",1,
DUA800805091,9721,DUASN118484F01002-1_179678,"HAVA",1,
DUA800805091,11236,DUASN118488F01001-1_179679,"HAVA",1,
DUA800805091,11236,DUASN118492F01001-1_179680,"HAVA",1,
DUA800805091,11090,DUASN118496F01001-1_179681,"HAVA",1,
DUA800805091,10672,DUASN118500F01001-1_179682,"HAVA",1,
DUA800805091,10672,DUASN118506F01001-1_179683,"HAVA",1,
DUA800805091,11090,DUASN118508F01001-1_179684,"HAVA",1,
DUA800805091,10672,DUASN118512F01001-1_179685,"HAVA",1,
DUA800805091,10672,DUASN118516F01001-1_179686,"HAVA",1,
DUA800805091,10672,DUASN118520F01001-1_179687,"HAVA",1,
DUA800805091,10672,DUASN118534F01001-1_179688,"HAVA",1,
DUA800805091,10672,DUASN118556F01001-1_179689,"HAVA",1,
DUA800805091,10672,DUASN118574F01001-1_179690,"HAVA",1,
DUA800805091,10672,DUASN118588F01001-1_179691,"HAVA",1,
DUA800805091,10672,DUASN118602F02001-1_179692,"HAVA",1,
DUA800805091,11090,DUASN118606F01001-1_179693,"HAVA",1,
DUA800805091,11236,DUASN118610F01001-1_179694,"HAVA",1,
DUA800805091,11236,DUASN118614F01001-1_179695,"HAVA",1,
DUA800805091,11236,DUASN118618F01001-1_179696,"HAVA",1,
DUA800805091,10667,DUASN118622F01001-1_179697,"HAVA",1,
DUA800805091,10667,DUASN118820F01001-1_179698,"HOTA",1,
DUA800805091,10667,DUASN118842F02001-1_179699,"HOTA",1,
DUA800805091,10666,DUASN118918F01001-1_179700,"HOTA",1,
DUA800805091,10667,DUASN118964F02001-1_179701,"HOTA",1,
DUA800805091,10172,DUASN119006F02001-1_179702,"POVE",1,
DUA800805091,10172,DUASN119010F02001-1_179703,"POVE",1,
DUA800805091,10172,DUASN119018F02001-1_179704,"POVE",1,
DUA800805091,10172,DUASN119026F02001-1_179705,"POVE",1,
DUA800805091,10172,DUASN119040F01001-1_179706,"POVE",1,
DUA800805091,10172,DUASN119044F02001-1_179707,"POVE",1,
DUA800805091,10172,DUASN119056F02001-1_179708,"POVE",1,
DUA800805091,10172,DUASN119060F02001-1_179709,"POVE",1,
DUA800805091,10172,DUASN119072F02001-1_179710,"POVE",1,
DUA800805091,10172,DUASN119076F02001-1_179711,"POVE",1,
DUA800805091,10172,DUASN119088F02001-1_179712,"POVE",1,
DUA800805091,10172,DUASN119096F02001-1_179713,"POVE",1,
DUA800805091,10172,DUASN119104F01001-1_179714,"POVE",1,
DUA800805091,10172,DUASN119112F02001-1_179715,"POVE",1,
DUA800805091,10172,DUASN119120F01001-1_179716,"POVE",1,
DUA800805091,10172,DUASN119128F02001-1_179717,"POVE",1,
DUA800805091,10172,DUASN119132F01001-1_179718,"POVE",1,
DUA800805091,10172,DUASN119140F02001-1_179719,"POVE",1,
DUA800805091,10172,DUASN119144F01001-1_179720,"POVE",1,
DUA800805091,10172,DUASN119148F02001-1_179721,"POVE",1,
