trip_id,route_id,physical_mode_id,dataset_id,service_id,trip_headsign,trip_short_name,block_id,company_id,trip_property_id,geometry_id,journey_pattern_id
113752634-1_197350,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113501814-1_199620,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113484198-1_196077,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113697589-1_197708,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113434080-1_192806,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113564604-1_24916,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113501778-1_199584,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113718143-1_203442,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113707966-1_215225,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113252886-1_202931,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113490000-1_217445,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113718147-1_203444,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113244013-1_209358,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113559525-1_20629,810:A,Train,default_dataset,1000,TAXE,,,741,1,,
113554349-1_30337,800:C,Train,default_dataset,1000,MONA,,,741,1,,
113198243-1_201330,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113501809-1_199615,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113259770-1_210769,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113244603-1_209699,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113576544-1_22404,810:A:Bus,Bus,default_dataset,1000,GARE DE CERGY LE HAUT,,,741,1,,
113757240-1_204207,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113474699-1_207235,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113555191-1_19423,810:B,Train,default_dataset,1000,EVAL,,,741,1,,
113752644-1_197360,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113758939-1_205913,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113498241-1_175701,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113564603-1_24915,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113498133-1_175593,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113434225-1_191731,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113241483-1_212059,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113491051-1_218631,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113708044-1_215258,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113497534-1_175193,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113441570-1_183222,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113502050-1_199856,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113252872-1_202917,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113497239-1_174801,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113758264-1_204717,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113391604-1_175852,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113492965-1_193474,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113492702-1_193350,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113717692-1_203435,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113554570-1_31888,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113253062-1_203107,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113259731-1_210730,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113484144-1_196023,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113560257-1_22550,810:A,Train,default_dataset,1000,TROC,,,741,1,,
113757552-1_204376,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113752643-1_197359,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113479836-1_176614,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113559192-1_25583,800:D,Train,default_dataset,1000,FACA,,,741,1,,
113498211-1_175671,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113564605-1_24917,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113400618-1_195034,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113441420-1_183157,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113753060-1_197433,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113496261-1_173903,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113555391-1_19431,810:B,Train,default_dataset,1000,EMAL,,,741,1,,
113426245-1_217707,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113570214-1_30186,800:C:Bus,Bus,default_dataset,1000,Aéroport Orly 4,,,741,1,,
113434034-1_192784,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113718171-1_203455,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113492172-1_192396,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113758938-1_205912,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113492988-1_193497,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113242466-1_213202,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113503168-1_200930,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113446121-1_172711,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113198723-1_202347,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113242119-1_213022,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113707796-1_215148,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113559453-1_20585,810:A,Train,default_dataset,1000,TAXE,,,741,1,,
113754330-1_198774,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113564630-1_24942,800:D,Train,default_dataset,1000,BOVO,,,741,1,,
113758868-1_205842,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113494125-1_182867,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113753113-1_197486,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113391564-1_175837,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113495672-1_173166,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113758941-1_205915,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113252100-1_201985,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113492954-1_193463,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113497095-1_174657,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113496236-1_173878,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113480478-1_176907,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113754645-1_214541,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113400475-1_193630,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113391569-1_177194,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113198662-1_201375,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113480476-1_176905,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113494195-1_182937,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113560549-1_17106,810:B,Train,default_dataset,1000,KARI,,,741,1,,
113490046-1_217491,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113241548-1_212124,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113446261-1_172746,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113557402-1_18882,810:B,Train,default_dataset,1000,SORI,,,741,1,,
113708206-1_215326,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113483576-1_195597,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113243435-1_208713,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113480513-1_176942,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113554489-1_32000,800:C,Train,default_dataset,1000,CIME,,,741,1,,
113494142-1_182884,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113557511-1_18935,810:B,Train,default_dataset,1000,SOUS,,,741,1,,
113707870-1_215181,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113492966-1_193475,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113575698-1_25390,800:D,Train,default_dataset,1000,ROSA,,,741,1,,
113259800-1_210799,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113757415-1_204239,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113698092-1_197804,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113400701-1_193721,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113559742-1_29576,800:C,Train,default_dataset,1000,VICK,,,741,1,,
113554713-1_17260,810:B,Train,default_dataset,1000,PIST,,,741,1,,
113243889-1_209234,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113434099-1_191685,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113161465-1_212320,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113554516-1_32026,800:C,Train,default_dataset,1000,CIME,,,741,1,,
113494036-1_182778,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113754355-1_198799,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113391572-1_175840,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113496342-1_173984,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113759747-1_206343,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113497957-1_175417,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113501760-1_199566,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113242468-1_213204,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113482126-1_178312,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113489869-1_217314,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113391440-1_175804,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113557388-1_18873,810:B,Train,default_dataset,1000,SOSO,,,741,1,,
113242161-1_213064,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113392016-1_175907,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113259826-1_210825,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113567151-1_12861,800:E,Train,default_dataset,1000,TOPA,,,741,1,,
113569807-1_13906,800:E,Train,default_dataset,1000,HOVE,,,741,1,,
113492167-1_192391,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113480897-1_177032,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113698078-1_197797,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113501749-1_199555,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113498142-1_175602,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113759445-1_206163,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113495181-1_184089,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113243363-1_208641,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113707922-1_215206,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113555035-1_19376,810:B,Train,default_dataset,1000,EPAU,,,741,1,,
113482030-1_178285,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113166678-1_207876,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113441521-1_181960,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113498128-1_175588,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113497956-1_175416,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113758147-1_204600,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113433755-1_191584,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113557322-1_18839,810:B,Train,default_dataset,1000,SOSO,,,741,1,,
113555419-1_17362,810:B,Train,default_dataset,1000,PAKE,,,741,1,,
113244040-1_209385,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113498243-1_175703,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113556997-1_21599,810:A,Train,default_dataset,1000,ZUPE,,,741,1,,
113708111-1_213678,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113757453-1_204277,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113753858-1_198672,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113474443-1_207140,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113498108-1_175568,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113496253-1_173895,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113556738-1_22295,810:A,Train,default_dataset,1000,QIKI,,,741,1,,
113567303-1_13461,800:E,Train,default_dataset,1000,POTA,,,741,1,,
113758903-1_205877,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113243371-1_208649,100110007:7,Metro,default_dataset,1000,Mairie d'Ivry,,,439,,,
113441567-1_181980,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113501842-1_199648,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113557566-1_18968,810:B,Train,default_dataset,1000,SOUS,,,741,1,,
113759745-1_206341,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113503278-1_201040,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113495617-1_173111,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113503047-1_200809,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113755851-1_216039,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113494185-1_182927,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113259854-1_210853,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113493554-1_182612,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113489841-1_217286,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113758315-1_204768,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113586481-1_22714,800:D,Train,default_dataset,1000,JAVA,,,741,1,,
113474380-1_206377,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113752824-1_197384,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113707935-1_213610,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113493031-1_193540,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113482530-1_194238,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113446232-1_173445,100110010:10_R,Metro,default_dataset,1000,Boulogne Pont de Saint-Cloud,,,439,,,
113259814-1_210813,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113759714-1_206310,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113556524-1_20438,810:A,Train,default_dataset,1000,UZEL,,,741,1,,
113753103-1_197476,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113391449-1_175807,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113754317-1_198761,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113252195-1_202080,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113753074-1_197447,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113503037-1_200799,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113441491-1_181945,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113567150-1_12860,800:E,Train,default_dataset,1000,TOPA,,,741,1,,
113161453-1_212314,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113754700-1_214596,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113493677-1_182735,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113495248-1_184156,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113492971-1_193480,100110008:8_R,Metro,default_dataset,1000,Balard,,,439,,,
113755521-1_214712,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113503332-1_201094,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113483163-1_194743,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113483139-1_194719,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113586485-1_22717,800:D,Train,default_dataset,1000,JAVA,,,741,1,,
113481850-1_178222,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113441573-1_181983,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113426256-1_216578,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113259829-1_210828,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113596953-1_13337,800:E,Train,default_dataset,1000,HONY,,,741,1,,
113755534-1_214725,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113400558-1_195009,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113557804-1_19182,810:B,Train,default_dataset,1000,ILTA,,,741,1,,
113252269-1_202154,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113441074-1_181873,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113243890-1_209235,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113564790-1_25275,800:D,Train,default_dataset,1000,JOVA,,,741,1,,
113557216-1_20551,810:A,Train,default_dataset,1000,UZOU,,,741,1,,
113495125-1_184033,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113756823-1_216316,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113497228-1_174790,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113242082-1_212985,100110006:6_R,Metro,default_dataset,1000,Nation,,,439,,,
113565827-1_25632,800:D,Train,default_dataset,1000,JUVA,,,741,1,,
113559657-1_21883,810:A,Train,default_dataset,1000,NOTE,,,741,1,,
113758976-1_205950,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113497009-1_174571,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113491043-1_218623,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113498248-1_175708,100110011:11_R,Metro,default_dataset,1000,Mairie des Lilas,,,439,,,
113392251-1_177375,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113244039-1_209384,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113259765-1_210764,100110107:7B_R,Metro,default_dataset,1000,Pré-Saint-Gervais,,,439,,,
113426020-1_216526,100110005:5,Metro,default_dataset,1000,Place d'Italie,,,439,,,
113481883-1_178231,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113244462-1_209558,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113241012-1_211779,100110006:6,Metro,default_dataset,1000,Charles de Gaulle-Etoile,,,439,,,
113755566-1_214757,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113242809-1_208322,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113756819-1_216312,100110004:4_R,Metro,default_dataset,1000,Porte de Clignancourt,,,439,,,
113759751-1_206347,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113582431-1_23949,800:D:Bus,Bus,default_dataset,1000,GARE DE VILLENEUVE ST GEORGES,,,741,1,,
113481271-1_177973,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113758742-1_205823,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113569978-1_13191,800:E,Train,default_dataset,1000,VOHE,,,741,1,,
113555458-1_17143,810:B,Train,default_dataset,1000,KOCQ,,,741,1,,
113556655-1_20537,810:A,Train,default_dataset,1000,UZAR,,,741,1,,
113758238-1_204691,100110013:13,Metro,default_dataset,1000,Saint-Denis-Université,,,439,,,
113504343-1_207485,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113565924-1_25445,800:D,Train,default_dataset,1000,PACA,,,741,1,,
113259505-1_210236,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113391563-1_177191,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113481917-1_178265,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113757533-1_204357,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113391627-1_177218,100110001:1_R,Metro,default_dataset,1000,Château de Vincennes,,,439,,,
113474407-1_207128,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113259398-1_210129,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113504393-1_207535,100110103:3B_R,Metro,default_dataset,1000,Porte des Lilas,,,439,,,
113697897-1_196387,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113244531-1_209627,100110007:7_R,Metro,default_dataset,1000,La Courneuve-8-Mai-1945,,,439,,,
113497011-1_174573,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113491090-1_218670,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113754376-1_198820,100110003:3_R,Metro,default_dataset,1000,Gallieni (Parc de Bagnolet),,,439,,,
113497069-1_174631,100110011:11,Metro,default_dataset,1000,Châtelet,,,439,,,
113554367-1_30353,800:C,Train,default_dataset,1000,MONA,,,741,1,,
113708167-1_213703,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113503087-1_200849,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113253005-1_203050,100110012:12_R,Metro,default_dataset,1000,Mairie d'Issy,,,439,,,
113555689-1_18614,810:B,Train,default_dataset,1000,EBOI,,,741,1,,
113560270-1_18647,810:B,Train,default_dataset,1000,ERIO,,,741,1,,
113490851-1_218431,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113483052-1_194632,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113708155-1_213697,100110004:4,Metro,default_dataset,1000,Mairie de Montrouge,,,439,,,
113446241-1_172736,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113198774-1_201422,100110012:12,Metro,default_dataset,1000,Front Populaire,,,439,,,
113757277-1_204222,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
113392022-1_175909,100110001:1,Metro,default_dataset,1000,La Défense (Grande Arche),,,439,,,
113441418-1_183156,100110009:9_R,Metro,default_dataset,1000,Pont de Sèvres,,,439,,,
113753077-1_197450,100110003:3,Metro,default_dataset,1000,Pont de Levallois-Bécon,,,439,,,
113446239-1_172735,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113259388-1_210119,100110107:7B,Metro,default_dataset,1000,Louis Blanc,,,439,,,
113242826-1_208339,100110007:7,Metro,default_dataset,1000,Villejuif-Louis Aragon,,,439,,,
113494162-1_182904,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113501916-1_199722,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113501848-1_199654,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113483103-1_194683,100110002:2,Metro,default_dataset,1000,Porte Dauphine (Maréchal de Lattre de Tassigny),,,439,,,
113490865-1_218445,100110005:5_R,Metro,default_dataset,1000,Bobigny-Pablo-Picasso,,,439,,,
113474670-1_206489,100110103:3B,Metro,default_dataset,1000,Gambetta,,,439,,,
113503061-1_200823,100110014:14_R,Metro,default_dataset,1000,Saint-Lazare,,,439,1,,
113562591-1_25831,800:D,Train,default_dataset,1000,UACA,,,741,1,,
113560513-1_17079,810:B,Train,default_dataset,1000,KARI,,,741,1,,
113501717-1_199523,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113492135-1_192359,100110008:8,Metro,default_dataset,1000,Pointe du Lac,,,439,,,
113400476-1_194973,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113557226-1_20561,810:A,Train,default_dataset,1000,UZOU,,,741,1,,
113495714-1_173208,100110010:10,Metro,default_dataset,1000,Gare d'Austerlitz,,,439,,,
113502157-1_199963,100110014:14,Metro,default_dataset,1000,Olympiades,,,439,1,,
113759696-1_206292,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113554666-1_17226,810:B,Train,default_dataset,1000,PIER,,,741,1,,
113564229-1_20577,810:A,Train,default_dataset,1000,BERO,,,741,1,,
113759744-1_206340,100110013:13_R,Metro,default_dataset,1000,Châtillon Montrouge,,,439,,,
113400506-1_194987,100110002:2_R,Metro,default_dataset,1000,Nation,,,439,,,
113493844-1_182754,100110009:9,Metro,default_dataset,1000,Mairie de Montreuil,,,439,,,
113567336-1_22506,810:A,Train,default_dataset,1000,BLOK,,,741,1,,
113757543-1_204367,100110013:13,Metro,default_dataset,1000,Asnières-Gennevilliers Les Courtilles,,,439,,,
